07/03-12:06:51.613437, 63092, TCP, raw, 1500, S2C, 23.208.104.19:80, 192.168.10.16:36602, 301:1:1, allow
07/05-13:55:05.127462, 8504051, TCP, raw, 52, S2C, 192.168.10.50:80, 172.16.0.1:36894, 301:2:1, allow
07/05-13:55:05.129386, 8504077, TCP, raw, 52, C2S, 172.16.0.1:39650, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.130403, 8504091, TCP, raw, 40, C2S, 172.16.0.1:39656, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.131401, 8504107, TCP, raw, 52, C2S, 172.16.0.1:39660, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.132382, 8504117, TCP, raw, 52, C2S, 172.16.0.1:39662, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.133403, 8504133, TCP, raw, 52, C2S, 172.16.0.1:39658, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.134387, 8504137, TCP, raw, 52, C2S, 172.16.0.1:39664, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.134836, 8504151, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:39680, 301:2:1, allow
07/05-13:55:05.135428, 8504162, TCP, raw, 52, C2S, 172.16.0.1:39666, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.136425, 8504181, TCP, raw, 52, C2S, 172.16.0.1:36914, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.137434, 8504202, TCP, raw, 52, C2S, 172.16.0.1:36896, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.138394, 8504216, TCP, raw, 40, C2S, 172.16.0.1:36906, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.139386, 8504226, TCP, raw, 40, C2S, 172.16.0.1:36916, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.140418, 8504250, TCP, raw, 52, C2S, 172.16.0.1:36912, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.142367, 8504273, TCP, raw, 52, C2S, 172.16.0.1:36902, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.143388, 8504289, TCP, raw, 52, C2S, 172.16.0.1:36904, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.144375, 8504299, TCP, raw, 40, C2S, 172.16.0.1:39678, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.145134, 8504312, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:36938, 301:2:1, allow
07/05-13:55:05.145416, 8504322, TCP, raw, 52, C2S, 172.16.0.1:39682, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.147391, 8504343, TCP, raw, 52, C2S, 172.16.0.1:39684, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.148424, 8504355, TCP, raw, 52, C2S, 172.16.0.1:39688, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.149378, 8504363, TCP, raw, 52, C2S, 172.16.0.1:39692, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.150378, 8504378, TCP, raw, 52, C2S, 172.16.0.1:39696, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.151396, 8504392, TCP, raw, 52, C2S, 172.16.0.1:39694, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.152371, 8504401, TCP, raw, 52, C2S, 172.16.0.1:39698, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.153425, 8504427, TCP, raw, 52, C2S, 172.16.0.1:39700, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.156398, 8504461, TCP, raw, 52, C2S, 172.16.0.1:36942, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.157389, 8504479, TCP, raw, 52, C2S, 172.16.0.1:36940, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.158380, 8504497, TCP, raw, 52, C2S, 172.16.0.1:36936, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.159398, 8504500, TCP, raw, 52, C2S, 172.16.0.1:36932, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.160408, 8504513, TCP, raw, 52, C2S, 172.16.0.1:39714, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.161404, 8504538, TCP, raw, 52, C2S, 172.16.0.1:39712, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.162385, 8504547, TCP, raw, 52, C2S, 172.16.0.1:39718, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.163406, 8504562, TCP, raw, 52, C2S, 172.16.0.1:39716, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.164375, 8504571, TCP, raw, 52, C2S, 172.16.0.1:39720, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.165406, 8504580, TCP, raw, 52, C2S, 172.16.0.1:39722, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.166202, 8504591, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:39740, 301:2:1, allow
07/05-13:55:05.166397, 8504599, TCP, raw, 40, C2S, 172.16.0.1:39724, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.167384, 8504613, TCP, raw, 52, C2S, 172.16.0.1:39728, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.168387, 8504628, TCP, raw, 52, C2S, 172.16.0.1:39726, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.170383, 8504655, TCP, raw, 52, C2S, 172.16.0.1:36966, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.171419, 8504670, TCP, raw, 52, C2S, 172.16.0.1:36972, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.172388, 8504681, TCP, raw, 52, C2S, 172.16.0.1:36976, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.173392, 8504701, TCP, raw, 52, C2S, 172.16.0.1:36970, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.174396, 8504713, TCP, raw, 40, C2S, 172.16.0.1:39734, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.175402, 8504727, TCP, raw, 52, C2S, 172.16.0.1:39738, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.177386, 8504747, TCP, raw, 52, C2S, 172.16.0.1:39742, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.178407, 8504768, TCP, raw, 52, C2S, 172.16.0.1:39762, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.179399, 8504779, TCP, raw, 52, C2S, 172.16.0.1:39746, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.180414, 8504791, TCP, raw, 52, C2S, 172.16.0.1:39764, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.180861, 8504802, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:36990, 301:2:1, allow
07/05-13:55:05.181407, 8504809, TCP, raw, 40, C2S, 172.16.0.1:39766, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.182389, 8504819, TCP, raw, 40, C2S, 172.16.0.1:39768, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.183393, 8504831, TCP, raw, 52, C2S, 172.16.0.1:39772, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.185392, 8504857, TCP, raw, 52, C2S, 172.16.0.1:39770, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.186377, 8504872, TCP, raw, 40, C2S, 172.16.0.1:39774, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.187397, 8504886, TCP, raw, 52, C2S, 172.16.0.1:36996, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.187399, 8504887, TCP, raw, 40, C2S, 172.16.0.1:36994, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.188426, 8504912, TCP, raw, 52, C2S, 172.16.0.1:36992, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.189040, 8504933, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:37012, 301:2:1, allow
07/05-13:55:05.190380, 8504939, TCP, raw, 52, C2S, 172.16.0.1:36988, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.192385, 8504964, TCP, raw, 52, C2S, 172.16.0.1:39784, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.193414, 8504978, TCP, raw, 52, C2S, 172.16.0.1:39786, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.194400, 8504988, TCP, raw, 52, C2S, 172.16.0.1:39790, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.195398, 8505000, TCP, raw, 52, C2S, 172.16.0.1:39792, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.195547, 8505007, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:37000, 301:2:1, allow
07/05-13:55:05.196401, 8505016, TCP, raw, 52, C2S, 172.16.0.1:39794, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.197400, 8505034, TCP, raw, 52, C2S, 172.16.0.1:39796, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.198384, 8505037, TCP, raw, 52, C2S, 172.16.0.1:39798, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.201387, 8505075, TCP, raw, 52, C2S, 172.16.0.1:37006, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.202395, 8505081, TCP, raw, 52, C2S, 172.16.0.1:37010, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.203391, 8505099, TCP, raw, 52, C2S, 172.16.0.1:37008, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.204399, 8505112, TCP, raw, 52, C2S, 172.16.0.1:37026, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.206389, 8505143, TCP, raw, 52, C2S, 172.16.0.1:37004, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.207412, 8505162, TCP, raw, 52, C2S, 172.16.0.1:39810, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.208410, 8505178, TCP, raw, 52, C2S, 172.16.0.1:39816, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.209397, 8505194, TCP, raw, 52, C2S, 172.16.0.1:39814, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.210399, 8505208, TCP, raw, 52, C2S, 172.16.0.1:39818, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.211393, 8505217, TCP, raw, 52, C2S, 172.16.0.1:39820, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.212398, 8505226, TCP, raw, 52, C2S, 172.16.0.1:39824, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.213408, 8505246, TCP, raw, 40, C2S, 172.16.0.1:39826, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.214406, 8505259, TCP, raw, 52, C2S, 172.16.0.1:39828, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.216430, 8505298, TCP, raw, 52, C2S, 172.16.0.1:39834, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.217401, 8505309, TCP, raw, 52, C2S, 172.16.0.1:39836, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.217432, 8505319, TCP, raw, 52, C2S, 172.16.0.1:39838, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.217952, 8505330, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:39862, 301:2:1, allow
07/05-13:55:05.219401, 8505349, TCP, raw, 52, C2S, 172.16.0.1:39846, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.221390, 8505367, TCP, raw, 52, C2S, 172.16.0.1:39844, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.222392, 8505373, TCP, raw, 52, C2S, 172.16.0.1:39848, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.223386, 8505393, TCP, raw, 52, C2S, 172.16.0.1:39850, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.224369, 8505410, TCP, raw, 52, C2S, 172.16.0.1:39852, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.224417, 8505414, TCP, raw, 52, C2S, 172.16.0.1:39854, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.226400, 8505432, TCP, raw, 52, C2S, 172.16.0.1:39856, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.227409, 8505450, TCP, raw, 52, C2S, 172.16.0.1:39860, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.228432, 8505468, TCP, raw, 52, C2S, 172.16.0.1:39858, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.230045, 8505495, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:39870, 301:2:1, allow
07/05-13:55:05.230395, 8505498, TCP, raw, 52, C2S, 172.16.0.1:39864, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.231412, 8505516, TCP, raw, 52, S2C, 192.168.10.50:80, 172.16.0.1:37052, 301:2:1, allow
07/05-13:55:05.233388, 8505534, TCP, raw, 52, C2S, 172.16.0.1:37072, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.233397, 8505539, TCP, raw, 52, C2S, 172.16.0.1:37050, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.235382, 8505550, TCP, raw, 52, C2S, 172.16.0.1:37070, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.236371, 8505571, TCP, raw, 52, C2S, 172.16.0.1:37068, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.236406, 8505576, TCP, raw, 52, C2S, 172.16.0.1:37062, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.237403, 8505590, TCP, raw, 52, C2S, 172.16.0.1:37082, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.237851, 8505596, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:39888, 301:2:1, allow
07/05-13:55:05.239389, 8505612, TCP, raw, 40, C2S, 172.16.0.1:37080, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.241378, 8505637, TCP, raw, 52, C2S, 172.16.0.1:39874, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.242403, 8505649, TCP, raw, 52, C2S, 172.16.0.1:39876, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.243387, 8505664, TCP, raw, 52, C2S, 172.16.0.1:39882, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.244395, 8505674, TCP, raw, 52, C2S, 172.16.0.1:39880, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.245412, 8505691, TCP, raw, 52, C2S, 172.16.0.1:39884, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.245837, 8505702, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:39904, 301:2:1, allow
07/05-13:55:05.246387, 8505710, TCP, raw, 52, C2S, 172.16.0.1:39886, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.247394, 8505721, TCP, raw, 52, C2S, 172.16.0.1:39890, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.249403, 8505746, TCP, raw, 40, C2S, 172.16.0.1:37096, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.251394, 8505771, TCP, raw, 52, C2S, 172.16.0.1:37092, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.252398, 8505783, TCP, raw, 52, C2S, 172.16.0.1:37090, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.253380, 8505792, TCP, raw, 52, C2S, 172.16.0.1:39896, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.254031, 8505806, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:39916, 301:2:1, allow
07/05-13:55:05.254392, 8505809, TCP, raw, 52, C2S, 172.16.0.1:37094, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.255399, 8505828, TCP, raw, 52, C2S, 172.16.0.1:39902, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.257391, 8505854, TCP, raw, 52, C2S, 172.16.0.1:39906, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.258401, 8505864, TCP, raw, 52, C2S, 172.16.0.1:39910, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.259059, 8505874, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:39940, 301:2:1, allow
07/05-13:55:05.259380, 8505878, TCP, raw, 40, C2S, 172.16.0.1:39908, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.260419, 8505900, TCP, raw, 52, C2S, 172.16.0.1:39912, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.261391, 8505916, TCP, raw, 52, C2S, 172.16.0.1:39914, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.262401, 8505927, TCP, raw, 52, C2S, 172.16.0.1:39918, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.264389, 8505956, TCP, raw, 52, C2S, 172.16.0.1:39922, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.265403, 8505980, TCP, raw, 52, C2S, 172.16.0.1:39930, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.267397, 8505996, TCP, raw, 52, C2S, 172.16.0.1:39928, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.268390, 8506012, TCP, raw, 52, C2S, 172.16.0.1:39932, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.269398, 8506026, TCP, raw, 52, C2S, 172.16.0.1:39938, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.269973, 8506045, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:37108, 301:2:1, allow
07/05-13:55:05.271401, 8506057, TCP, raw, 52, C2S, 172.16.0.1:39936, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.272542, 8506077, TCP, raw, 52, C2S, 172.16.0.1:39942, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.273392, 8506084, TCP, raw, 52, C2S, 172.16.0.1:39944, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.274383, 8506093, TCP, raw, 52, C2S, 172.16.0.1:39948, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.275398, 8506107, TCP, raw, 52, C2S, 172.16.0.1:39946, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.276411, 8506121, TCP, raw, 52, C2S, 172.16.0.1:39950, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.277351, 8506139, TCP, raw, 52, C2S, 172.16.0.1:39954, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.278403, 8506150, TCP, raw, 52, C2S, 172.16.0.1:39956, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.279374, 8506163, TCP, raw, 52, C2S, 172.16.0.1:39952, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.280421, 8506183, TCP, raw, 52, C2S, 172.16.0.1:37116, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.283416, 8506208, TCP, raw, 52, C2S, 172.16.0.1:37114, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.284391, 8506223, TCP, raw, 52, C2S, 172.16.0.1:37110, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.285369, 8506235, TCP, raw, 52, C2S, 172.16.0.1:37112, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.286377, 8506246, TCP, raw, 52, C2S, 172.16.0.1:37118, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.287376, 8506259, TCP, raw, 52, C2S, 172.16.0.1:39960, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.288389, 8506266, TCP, raw, 52, C2S, 172.16.0.1:39964, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.289394, 8506272, TCP, raw, 52, C2S, 172.16.0.1:39962, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.290399, 8506280, TCP, raw, 40, C2S, 172.16.0.1:39958, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.291394, 8506288, TCP, raw, 52, C2S, 172.16.0.1:39968, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.292432, 8506293, TCP, raw, 52, C2S, 172.16.0.1:39974, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.294409, 8506339, TCP, raw, 52, C2S, 172.16.0.1:39978, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.294417, 8506345, TCP, raw, 40, C2S, 172.16.0.1:39976, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.295386, 8506352, TCP, raw, 52, C2S, 172.16.0.1:39980, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.297357, 8506387, TCP, raw, 52, C2S, 172.16.0.1:39982, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.297508, 8506404, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:40002, 301:2:1, allow
07/05-13:55:05.298368, 8506407, TCP, raw, 52, C2S, 172.16.0.1:39984, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.299352, 8506428, TCP, raw, 52, C2S, 172.16.0.1:39986, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.300390, 8506437, TCP, raw, 52, C2S, 172.16.0.1:37124, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.301403, 8506452, TCP, raw, 52, C2S, 172.16.0.1:37122, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.302404, 8506466, TCP, raw, 52, C2S, 172.16.0.1:37126, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.304389, 8506484, TCP, raw, 52, C2S, 172.16.0.1:39994, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.304400, 8506492, TCP, raw, 52, C2S, 172.16.0.1:39996, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.305383, 8506499, TCP, raw, 52, C2S, 172.16.0.1:40000, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.308395, 8506535, TCP, raw, 52, C2S, 172.16.0.1:40004, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.308400, 8506538, TCP, raw, 52, C2S, 172.16.0.1:40008, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.309189, 8506549, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:40026, 301:2:1, allow
07/05-13:55:05.310382, 8506562, TCP, raw, 52, C2S, 172.16.0.1:40006, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.311378, 8506568, TCP, raw, 52, C2S, 172.16.0.1:40012, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.312352, 8506594, TCP, raw, 52, C2S, 172.16.0.1:40014, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.313386, 8506601, TCP, raw, 52, C2S, 172.16.0.1:37128, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.314384, 8506614, TCP, raw, 52, C2S, 172.16.0.1:37138, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.315378, 8506631, TCP, raw, 52, C2S, 172.16.0.1:37132, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.316400, 8506639, TCP, raw, 52, C2S, 172.16.0.1:40018, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.317350, 8506667, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:36878, 301:2:1, allow
07/05-13:55:05.317380, 8506672, TCP, raw, 52, C2S, 172.16.0.1:40020, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.318398, 8506680, TCP, raw, 52, C2S, 172.16.0.1:37136, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.321391, 8506709, TCP, raw, 52, C2S, 172.16.0.1:40022, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.321398, 8506716, TCP, raw, 52, C2S, 172.16.0.1:40030, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.321402, 8506719, TCP, raw, 40, C2S, 172.16.0.1:40028, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.323379, 8506748, TCP, raw, 52, C2S, 172.16.0.1:40032, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.324393, 8506753, TCP, raw, 52, C2S, 172.16.0.1:40036, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.324997, 8506766, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:40056, 301:2:1, allow
07/05-13:55:05.325389, 8506769, TCP, raw, 52, C2S, 172.16.0.1:40034, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.328388, 8506802, TCP, raw, 52, C2S, 172.16.0.1:37142, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.329417, 8506828, TCP, raw, 52, C2S, 172.16.0.1:37140, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.330388, 8506836, TCP, raw, 52, C2S, 172.16.0.1:37144, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.331185, 8506847, TCP, raw, 63, S2C, 192.168.10.50:80, 172.16.0.1:40062, 301:2:1, allow
07/05-13:55:05.331397, 8506853, TCP, raw, 52, C2S, 172.16.0.1:40046, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.332407, 8506870, TCP, raw, 52, C2S, 172.16.0.1:40048, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.333391, 8506884, TCP, raw, 52, C2S, 172.16.0.1:40050, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.334445, 8506903, TCP, raw, 52, S2C, 192.168.10.50:80, 172.16.0.1:40052, 301:2:1, allow
07/05-13:55:05.336392, 8506920, TCP, raw, 52, C2S, 172.16.0.1:39652, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.337396, 8506934, TCP, raw, 52, C2S, 172.16.0.1:39654, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.337764, 8506944, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:36898, 301:2:1, allow
07/05-13:55:05.338380, 8506947, TCP, raw, 52, C2S, 172.16.0.1:36890, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.340383, 8506965, TCP, raw, 52, C2S, 172.16.0.1:40058, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.341876, 8506982, TCP, raw, 1500, S2C, 192.168.10.50:80, 172.16.0.1:40086, 301:2:1, allow
07/05-13:55:05.342380, 8506986, TCP, raw, 52, C2S, 172.16.0.1:40064, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.343379, 8506999, TCP, raw, 52, C2S, 172.16.0.1:40066, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.344392, 8507022, TCP, raw, 52, C2S, 172.16.0.1:40068, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.344404, 8507028, TCP, raw, 52, C2S, 172.16.0.1:40070, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.346387, 8507047, TCP, raw, 52, C2S, 172.16.0.1:40072, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.347382, 8507061, TCP, raw, 52, C2S, 172.16.0.1:40074, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.348408, 8507076, TCP, raw, 52, C2S, 172.16.0.1:40076, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.350384, 8507117, TCP, raw, 52, C2S, 172.16.0.1:40084, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.352394, 8507143, TCP, raw, 52, C2S, 172.16.0.1:40090, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.353398, 8507161, TCP, raw, 52, C2S, 172.16.0.1:40092, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.354394, 8507170, TCP, raw, 52, C2S, 172.16.0.1:39690, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.355394, 8507185, TCP, raw, 52, C2S, 172.16.0.1:39686, 192.168.10.50:80, 301:2:1, allow
07/05-13:55:05.356386, 8507198, TCP, raw, 52, C2S, 172.16.0.1:40096, 192.168.10.50:80, 301:2:1, allow
